,ID,BB,LS,DS,WH,FB,KB,VM
0,1.0,3.104666861854517e-05,0.04268657381345829,0.0005889387164895609,96.87592878641699,3.176921973991519e-32,9.238318468766984e-19,3.0807646543845104
1,2.0,8.976874160260099e-10,0.002659345020421498,2.8876583831413715e-05,99.99730751695867,1.1043094498518686e-19,3.607822700363177e-14,4.260539237835042e-06
2,3.0,3.909576367232326e-08,0.004081496044449651,3.804736891443071e-05,99.9948694612852,1.2040517382897174e-18,7.147728386691273e-12,0.001010956198466541
3,5.0,1.133643543067284e-06,0.09026051939247698,0.00015897132238088213,99.75199523443995,3.5906623629933267e-16,4.306410134254096e-09,0.15758413689519027
4,6.0,16.356963412938605,45.95363088773847,3.9191974079934035,33.745466278559604,5.51588602863827e-07,0.024740927741720257,5.33439557561207e-07
5,7.0,1.8725393268690314,97.36036700373496,0.0010707558724701222,0.048628752037844204,6.800318327438512e-13,0.7173931425955046,1.0188894541749254e-06
6,8.0,11.282478390885844,27.229705660825605,0.1980274585196362,60.35413330660393,1.395426323711991e-09,0.9356550307248418,1.5104472450206779e-07
7,10.0,3.565750573972095,96.34582170485069,0.060751639624406044,2.581475193453094e-05,1.5443627913832556e-07,0.027650112364651612,1.3935971474091102e-18
8,11.0,7.275016331154975,92.27896849815544,0.24157847135555113,8.521862789466482e-05,2.1433931151179385e-05,0.20433004677492586,1.9075394912764017e-18
9,14.0,2.0552582296952775e-08,9.896917148222851,0.005092263179413252,90.09799056803118,1.024431906001911e-19,1.7350885111892422e-16,1.3928235500155977e-11
10,15.0,5.022372323231305e-06,0.008587966092022609,0.00729744712904569,99.98341034729809,9.959360510069462e-13,4.028425058820457e-11,0.000699217067212416
11,16.0,0.00014325572338594726,1.134443216771751,0.024407037463009127,97.45810195845363,1.3945344348294728e-10,2.0234891707465333e-07,1.382904329099838
12,17.0,0.0017082773129658017,7.493713075874918e-05,0.00011894238230402321,0.0496706284997431,1.8359878793012034e-26,4.585173721878658e-16,99.94842721467424
13,18.0,0.00010110916613468547,0.027055660640950545,0.023726599647443915,99.90943789924647,2.4000483693665287e-10,2.259125309499396e-08,0.039678708467717885
14,19.0,0.000677312024670584,1.0250338822762448,0.04047383338707704,98.10578507092443,6.699412458149643e-10,1.5232130606946818e-06,0.82802837750461
15,20.0,0.035483482886241334,0.7736755383097622,0.30133709624758115,98.88372297876656,5.24589465980061e-08,5.5218573676621214e-05,0.0057256327572836364
16,21.0,0.28927127213823955,1.359490250155003,0.3649255203440078,97.98232160836373,1.4853080628804026e-07,0.0030933072511679684,0.0008978932170445029
17,22.0,0.20322077849610826,1.0622418774438047,0.0786017044724582,98.65065299028474,2.1899260949459683e-09,0.0041326909527923264,0.0011499561602147784
18,23.0,1.0662778130530086,4.501726096122428,0.08237617498300387,94.29036619728825,1.0879111014025434e-09,0.05871499536997511,0.0005387220953256995
